0,-1,1
1,0,1
0,-2,2
1,-2,2.23607
1,1,2.23607
-1,0,2.23607
-1,-2,2.23607
-2,0,2.23607
-1,-3,3.16228
1,-3,3.16228
2,-2,3.16228
0,1,3.16228
-2,-3,3.60555
-1,-4,4.12311
2,0,4.12311
-2,1,4.12311
-2,-2,4.12311
-3,1,4.12311
-1,-5,5.09902
2,-3,5.09902
-1,1,5.09902
-3,2,5.09902
-3,-2,5.09902
-3,3,5.09902
-3,-3,5.09902
3,0,5.09902
-3,0,5.09902
-4,2,5.09902
-3,-4,5.09902
-2,-4,5.09902
-2,-5,5.38516
2,-4,5.38516
0,-5,5.38516
4,0,5.38516
-4,-2,5.38516
-3,-5,5.83095
-1,-6,6.08276
3,-4,6.08276
-3,4,6.08276
1,-5,6.08276
-3,5,6.08276
-4,-4,6.08276
2,-5,6.08276
-2,-6,6.32456
-3,-6,6.7082
0,2,6.7082
-3,6,6.7082
0,-6,6.7082
-2,6,6.7082
-5,-2,6.7082
2,-6,6.7082
-5,2,6.7082
1,-6,6.7082
4,1,6.7082
0,-7,7
-2,7,7.28011
5,1,7.28011
5,0,7.28011
4,-4,7.28011
5,-4,7.28011
3,-6,7.28011
1,2,7.28011
1,-7,7.28011
-4,-5,7.28011
-5,-5,7.28011
-4,6,7.28011
-5,-4,7.28011
-5,6,7.81025
4,-6,7.81025
0,3,7.81025
-5,-3,7.81025
-1,-7,7.81025
3,-7,7.81025
0,4,7.81025
-3,-7,7.81025
-5,-1,7.81025
-1,-8,8.06226
-6,2,8.06226
-6,1,8.06226
-6,-4,8.06226
-5,-6,8.06226
3,-8,8.544
6,-4,8.544
6,-5,8.544
-5,5,8.544
6,-3,8.544
5,-1,8.544
-4,7,8.544
-6,6,8.544
-6,3,8.544
7,-5,8.60233
7,-4,8.60233
-7,3,8.60233
3,-9,9.48683
5,2,9.48683
-2,8,9.48683
1,4,9.48683
-8,3,9.48683
6,2,9.48683
8,-5,9.48683
-7,-4,9.48683
9,-5,10.2956
-5,7,10.2956
6,3,10.2956
5,3,10.2956
5,-6,10.2956
-3,-8,10.2956
9,-4,10.2956
3,-10,10.4403
-3,-9,10.4403
4,3,10.4403
6,1,10.4403
1,5,10.4403
-3,-10,10.4403
-9,3,10.4403
-2,9,10.4403
-8,-4,10.4403
3,-11,11.4018
4,-8,11.4018
10,-5,11.4018
3,-12,12.3693
-3,-11,12.3693
7,-3,12.3693
5,-8,12.3693
10,-6,12.3693
4,-12,12.6491
-6,7,12.6491
-4,-11,12.6491
-8,4,12.6491
-5,-11,12.6491
4,4,12.6491
-5,-7,12.6491
-10,3,12.6491
6,-1,12.6491
-4,8,12.6491
-3,-12,12.6491
-6,-7,12.6491
4,-10,12.6491
7,3,12.6491
4,5,12.6491
9,-3,12.6491
-6,-8,12.6491
10,-3,12.6491
11,-6,12.6491
-11,3,12.6491
-2,10,12.6491
7,4,12.6491
5,-9,12.6491
11,-3,12.6491
2,5,12.6491
3,-13,13.3417
-11,2,13.3417
-4,-10,13.3417
-10,2,13.3417
5,-12,13.3417
3,-14,14.3178
-3,-13,14.3178
5,-13,14.3178
-12,3,14.3178
12,-3,14.3178
11,-2,14.3178
5,4,14.3178
6,-8,14.3178
6,-12,14.3178
-2,11,14.3178
-12,2,14.3178
-13,3,14.3178
6,-11,14.3178
-6,5,14.3178
-2,12,14.3178
-1,12,14.3178
-7,7,14.3178
12,-6,14.3178
13,-3,14.3178
4,-14,14.5602
4,-15,15.5242
-2,13,15.5242
5,-14,15.5242
-12,1,15.5242
-3,-14,15.5242
-9,4,15.5242
7,-8,15.5242
-3,10,15.5242
6,-14,15.5242
13,-6,15.5242
13,-2,15.5242
-9,-4,15.5242
14,-2,15.5242
14,-1,15.5242
-14,3,15.5242
15,-2,15.5242
-14,4,15.5242
-4,-13,15.5242
4,-16,16.4924
-7,-8,16.4924
-7,8,16.4924
6,-15,16.4924
-6,8,16.4924
-14,2,16.4924
6,4,16.4924
-9,-3,16.4924
4,-17,17.4642
7,5,17.4642
-2,-14,17.4642
-2,14,17.4642
0,12,17.4642
-4,-14,17.4642
14,0,17.4642
13,0,17.4642
4,-18,18.4391
-7,-7,18.4391
3,-15,18.4391
14,1,18.4391
-8,-8,18.4391
6,-16,18.4391
-4,10,18.4391
-4,-15,18.4391
-7,9,18.4391
7,6,18.4391
-2,15,18.4391
-1,9,18.4391
6,-13,18.4391
16,-2,18.4391
7,-15,18.4391
0,13,18.4391
7,7,18.4391
6,6,18.4391
15,0,18.4391
8,3,18.4391
-8,9,18.4391
14,-6,18.4391
-3,14,18.4391
4,-19,19.4165
-4,-16,19.4165
-1,14,19.4165
6,-17,19.4165
7,-17,19.4165
-2,16,19.4165
15,-6,19.4165
3,-19,19.4165
8,-15,19.4165
0,14,19.4165
-2,17,19.4165
-1,8,19.4165
16,-3,19.4165
-9,-8,19.4165
15,-7,19.4165
-10,-8,19.4165
-15,2,19.4165
17,-2,19.4165
-9,-2,19.4165
-11,1,19.4165
-7,10,19.4165
6,7,19.4165
15,1,19.4165
-9,9,19.4165
-4,-17,19.4165
-2,18,19.4165
-5,-14,19.4165
15,2,19.4165
-14,1,19.4165
-15,1,19.4165
8,-17,19.4165
1,12,19.4165
-7,11,19.4165
8,-16,19.4165
-3,-16,19.4165
-2,19,19.4165
-9,10,19.4165
16,-4,19.4165
15,3,19.4165
-13,1,19.4165
-15,3,19.4165
-16,3,19.4165
-16,4,19.4165
15,-8,19.4165
-5,-15,19.4165
7,8,19.4165
-1,19,19.4165
4,-20,20.3961
16,3,20.3961
17,-1,20.3961
0,19,20.3961
18,-1,20.3961
15,-9,20.3961
-1,-14,20.3961
-9,5,20.3961
-8,-7,20.3961
-6,-14,20.3961
2,12,20.3961
3,-18,20.3961
9,-17,20.3961
7,-18,20.3961
-3,18,20.3961
-3,19,20.3961
-11,-8,20.3961
-6,11,20.3961
10,-17,20.3961
19,-1,20.3961
9,-18,20.3961
-9,-9,20.3961
0,20,20.3961
-3,20,20.3961
15,-10,20.3961
7,9,20.3961
16,4,20.3961
11,-17,20.3961
-10,-9,20.3961
-17,4,20.3961
-12,0,20.3961
-3,21,21.2132
-15,0,21.2132
-11,-9,21.2132
-18,4,21.2132
-18,3,21.2132
-12,-9,21.2132
-12,-1,21.2132
-9,11,21.2132
-4,-18,21.2132
-6,-15,21.2132
-19,4,21.2132
-4,-19,21.2132
-4,-20,21.2132
0,21,21.2132
19,0,21.2132
20,0,21.2132
-10,11,21.2132
-10,12,21.2132
16,2,21.2132
12,-17,21.2132
16,-10,21.2132
-20,4,21.2132
4,-21,21.3776
17,4,21.3776
-21,4,21.3776
-5,-16,21.3776
6,9,21.3776
-12,-8,21.3776
-4,19,21.3776
11,-18,21.3776
-3,22,22.2036
-1,16,22.2036
20,-1,22.2036
-11,12,22.2036
-12,-7,22.2036
16,-11,22.2036
21,-1,22.2036
7,-19,22.2036
-12,12,22.2036
-21,3,22.2036
5,-21,22.2036
11,-19,22.2036
17,5,22.2036
-12,13,22.2036
8,8,22.2036
17,-10,22.2036
6,-21,22.2036
13,-17,22.2036
20,-2,22.2036
22,-1,22.2036
