0,-1,1
0,-2,2
-1,-2,2.23607
-1,0,2.23607
-2,-2,2.82843
0,-3,3
1,-1,3
-2,-3,3.60555
-3,-3,4.24264
0,-4,4.24264
-4,-3,5
-1,1,5
-2,-4,5
-4,-2,5
-4,-1,5
2,-1,5
0,-5,5
0,-6,6
0,-7,7
0,-8,8
-3,-4,8
0,-9,9
0,-10,10
3,-1,10
-2,1,10
-4,0,10
-5,-2,10
-6,-2,10
-1,-10,10.0499
-6,-3,10.0499
1,-9,10.0499
3,-2,10.0499
-2,-10,10.198
-3,-5,10.198
2,-9,10.198
2,0,10.198
-6,-4,10.198
-3,-10,10.4403
-1,2,10.4403
0,2,10.4403
2,1,10.4403
-1,-11,11.0454
-1,3,11.0454
4,-1,11.0454
-1,-12,12.0416
-1,-13,13.0384
-2,-13,13.1529
2,2,13.1529
-7,-4,13.1529
-2,-12,13.1529
2,3,13.1529
-4,-10,13.1529
-4,-9,13.1529
-4,-11,13.1529
-2,-14,14.1421
-1,-14,14.1421
-2,3,14.1421
-4,-8,14.1421
-4,-12,14.1421
-1,-15,15.0333
2,4,15.0333
-2,-15,15.1327
-1,-16,16.0312
5,-1,16.0312
-7,-2,16.0312
0,-16,16.0312
0,-17,17
-3,3,17
3,2,17
1,-7,17
3,-9,17
-2,-16,17
-1,-17,17.0294
4,2,17.0294
6,-1,17.0294
-1,-18,18.0278
7,-1,18.0278
-4,-13,18.0278
8,-1,18.0278
7,0,18.0278
-4,3,18.0278
-7,-1,18.0278
-2,4,18.0278
-8,-4,18.0278
0,-18,18.0278
-7,-5,18.0278
1,-17,18.0278
-5,3,18.0278
-6,3,18.0278
2,5,18.0278
-5,-8,18.0278
-8,-5,18.0278
2,6,18.0278
-6,4,18.0278
-5,-13,18.0278
2,-17,18.0278
-6,-13,18.0278
-9,-5,18.0278
1,6,18.0278
-2,-17,18.0278
-6,-14,18.0278
5,-2,18.0278
8,-2,18.0278
-7,3,18.0278
-7,4,18.0278
0,-19,19
9,-2,19
0,-13,19
-6,5,19
-8,3,19
-7,5,19
4,3,19
2,-7,19
-8,5,19
-3,-17,19
-7,-14,19
-10,-5,19
-9,-6,19
0,-20,20
1,-20,20.025
-7,0,20.025
-9,5,20.025
7,1,20.025
7,2,20.025
-8,6,20.025
