-1,0,1
1,0,1
-2,0,2
1,1,2
1,-1,2
-2,-1,2.23607
-2,-2,2.82843
-3,0,3
-4,0,4
1,-2,4
1,-3,4
-4,1,4.12311
-5,1,5.09902
0,1,5.09902
2,1,5.09902
2,-3,5.09902
-6,1,6.08276
-6,0,6.08276
3,1,6.08276
-6,2,6.32456
-7,2,7.28011
-6,-1,7.28011
4,1,7.28011
-7,1,7.28011
2,2,7.28011
-8,2,8.24621
-8,3,8.544
-8,4,8.94427
2,3,8.94427
-6,-2,8.94427
-8,1,8.94427
-4,2,8.94427
-8,5,9.43398
-3,-2,9.43398
3,3,9.43398
-7,5,9.43398
-7,-2,9.43398
-8,0,9.43398
-6,5,9.43398
-9,5,10.2956
-9,1,10.2956
-9,4,10.2956
-9,6,10.8167
3,-3,10.8167
-10,6,11.6619
2,-4,11.6619
3,-4,11.6619
-9,0,11.6619
5,1,11.6619
-3,-3,11.6619
-8,6,11.6619
-10,7,12.2066
1,-4,12.2066
2,-5,12.2066
-10,8,12.8062
-10,0,12.8062
4,-4,12.8062
4,3,12.8062
-10,4,12.8062
-10,3,12.8062
-11,3,12.8062
6,1,12.8062
7,1,12.8062
-10,9,13.4536
-10,5,13.4536
-10,10,14.1421
7,0,14.1421
1,-5,14.1421
4,-5,14.1421
5,3,14.1421
4,-6,14.1421
-3,-4,14.1421
5,-6,14.1421
-9,-1,14.1421
-3,2,14.1421
6,-6,14.1421
8,0,14.1421
-10,-1,14.1421
-11,10,14.8661
8,1,14.8661
-9,10,14.8661
7,-6,14.8661
5,-7,14.8661
5,-8,14.8661
4,-8,14.8661
8,2,14.8661
5,-9,14.8661
-12,3,14.8661
-12,10,15.6205
7,-7,15.6205
-8,10,15.6205
5,-10,15.6205
-10,-2,15.6205
3,-8,15.6205
9,2,15.6205
-13,3,15.6205
-7,10,15.6205
-3,-5,15.6205
-11,11,15.6205
9,0,15.6205
10,2,15.6205
-13,10,16.4012
8,3,16.4012
10,0,16.4012
2,4,16.4012
-11,7,16.4012
11,2,16.4012
11,0,16.4012
-13,11,17.0294
3,-9,17.0294
8,4,17.0294
-14,3,17.0294
8,5,17.0294
-15,3,17.0294
5,-11,17.0294
-16,3,17.0294
9,-1,17.0294
12,0,17.0294
-6,6,17.0294
12,2,17.0294
-11,-2,17.0294
-6,10,17.0294
-14,10,17.2047
-11,-3,17.2047
7,-8,17.2047
0,-5,17.2047
-14,11,17.8045
-3,-6,17.8045
12,3,17.8045
-11,12,17.8045
-11,13,17.8045
6,-11,17.8045
1,4,17.8045
12,4,17.8045
-12,13,17.8045
-14,2,17.8045
-17,3,17.8045
-13,13,18.3848
-17,4,18.3848
-12,-3,18.3848
-18,3,18.3848
-10,13,18.3848
-10,14,18.3848
-19,3,19.2354
8,-7,19.2354
-11,14,19.2354
3,4,19.2354
-10,15,19.2354
-12,-4,19.2354
-20,3,20.2237
12,5,20.2237
-14,9,20.2237
7,-11,20.2237
-21,3,21.2132
5,4,21.2132
-14,13,21.2132
6,-12,21.2132
-10,16,21.2132
-12,-5,21.2132
13,2,21.2132
1,5,21.2132
-11,16,21.2132
-13,14,21.2132
-9,16,21.2132
-18,2,21.2132
7,5,21.2132
-21,4,21.3776
-20,2,21.3776
-11,17,21.3776
-6,7,21.3776
-8,16,21.3776
-22,3,22.2036
8,-11,22.2036
-8,15,22.2036
-7,15,22.2036
6,-13,22.2036
9,-11,22.2036
14,2,22.2036
12,-1,22.2036
-11,18,22.2036
-12,17,22.2036
9,5,22.2036
-4,-6,22.2036
2,5,22.2036
-20,1,22.2036
0,-6,22.2036
13,-1,22.2036
-23,3,23.1948
6,-14,23.1948
-12,-6,23.1948
6,-15,23.1948
-24,3,24.1868
-11,-6,24.1868
14,1,24.1868
5,-15,24.1868
-13,17,24.1868
-5,5,24.1868
-11,19,24.1868
15,2,24.1868
10,-11,24.1868
-7,16,24.1868
-14,17,24.1868
13,5,24.1868
13,6,24.1868
-21,1,24.1868
-11,-4,24.1868
13,7,24.1868
-22,1,24.1868
-21,5,24.1868
12,7,24.1868
-24,2,24.1868
4,-15,24.1868
-11,20,24.1868
3,-15,24.1868
-10,19,24.1868
9,-7,24.1868
-13,-5,24.1868
11,-11,24.1868
-7,17,24.1868
-14,-5,24.1868
-24,4,24.3311
11,-10,24.3311
-21,6,24.3311
-12,20,24.3311
-21,0,24.3311
2,-15,24.3311
-15,13,24.3311
-24,1,24.3311
11,-9,24.3311
-10,20,24.3311
12,-11,24.3311
7,-15,24.3311
13,-2,24.3311
14,7,24.3311
5,5,24.3311
-25,4,25.318
-13,20,25.318
10,-7,25.318
4,-11,25.318
-10,21,25.318
13,8,25.318
10,-12,25.318
16,2,25.318
-7,11,25.318
14,8,25.318
-14,-6,25.318
17,2,25.318
-7,18,25.318
17,3,25.318
18,2,25.318
-20,0,25.318
18,3,25.318
5,-16,25.318
-9,21,25.318
-12,-7,25.318
-8,21,25.318
13,-3,25.318
-25,3,25.318
-6,9,25.318
-14,20,25.318
15,8,25.318
13,9,25.318
-9,22,25.318
-26,4,26.3059
-8,22,26.3059
-14,-7,26.3059
-14,21,26.3059
-16,13,26.3059
15,9,26.3059
15,10,26.3059
-15,-7,26.3059
-27,4,27.2947
-14,22,27.2947
5,-17,27.2947
10,-13,27.2947
-14,19,27.2947
12,9,27.2947
12,-12,27.2947
-3,-7,27.2947
-25,1,27.2947
7,-16,27.2947
12,-13,27.2947
-26,1,27.2947
-21,7,27.2947
-28,4,28.2843
-29,4,29.2746
5,-18,29.2746
15,11,29.2746
2,-14,29.2746
-15,22,29.2746
6,5,29.2746
15,12,29.2746
13,-13,29.2746
-21,-1,29.2746
5,-19,29.2746
-25,5,29.2746
-30,4,30.2655
-30,3,30.2655
-15,-5,30.2655
-29,3,30.2655
-16,22,30.2655
-15,20,30.2655
6,6,30.2655
13,-14,30.2655
-21,8,30.2655
-30,2,30.2655
16,8,30.2655
-16,21,30.2655
19,2,30.2655
-17,22,30.2655
-16,23,30.2655
1,-15,30.2655
-22,8,30.2655
7,-17,30.2655
15,13,30.2655
10,-6,30.2655
18,4,30.2655
-16,-5,30.2655
14,13,30.2655
-29,2,30.2655
15,14,30.2655
12,-9,30.2655
-17,23,30.2655
-8,23,30.2655
-31,3,31.1448
15,15,31.1448
-31,4,31.257
-30,1,31.257
-16,24,31.257
13,-12,31.257
4,-17,31.257
-27,1,31.257
19,4,31.257
7,-18,31.257
-15,17,31.257
15,16,31.257
14,14,31.257
-11,-7,31.257
-24,0,31.257
-11,-8,31.257
1,-14,31.257
-31,5,31.4006
-32,4,32.249
-16,-7,32.249
-7,21,32.249
-12,-8,32.249
-31,1,32.249
15,17,32.249
16,11,32.249
-13,-8,32.249
4,-19,32.249
5,-20,32.249
1,-16,32.249
20,2,32.249
13,-9,32.249
1,-17,32.249
15,18,32.249
16,15,32.249
-33,4,33.2415
15,19,33.2415
7,-19,33.2415
8,-17,33.2415
-15,24,33.2415
3,-19,33.2415
15,20,33.2415
-15,25,33.2415
-16,17,33.2415
-24,-1,33.2415
-27,0,33.2415
-17,-7,33.2415
-15,9,33.2415
20,1,33.2415
-22,9,33.2415
-15,-8,33.2415
14,-12,33.2415
0,-7,33.2415
-31,6,33.2415
-20,-1,33.2415
15,1,33.2415
-7,23,33.2415
-13,22,33.2415
-31,2,33.2415
-15,26,33.2415
-32,1,33.2415
20,0,33.2415
16,19,33.2415
13,13,33.2415
14,20,33.2415
-14,-8,33.2415
-14,25,33.2415
-30,6,33.2415
-17,13,33.2415
21,2,33.2415
-31,7,33.2415
-33,1,33.2415
-8,24,33.2415
-34,1,34.0147
8,-18,34.0147
13,-8,34.0147
-31,8,34.0147
-15,27,34.0147
13,20,34.0147
17,11,34.0147
-12,-9,34.0147
-15,19,34.0147
-15,-9,34.0147
17,19,34.0147
16,1,34.0147
4,-20,34.0147
11,9,34.0147
8,-19,34.0147
9,-17,34.0147
-16,27,34.0147
-33,0,34.0147
16,0,34.0147
-17,27,34.0147
-34,0,34.0147
13,-15,34.0147
4,-21,34.0147
-18,22,34.0147
-31,9,34.0147
-6,23,34.0147
17,20,34.0147
-32,9,34.0147
-30,8,34.0147
22,2,34.0147
2,-19,34.0147
-33,9,34.2053
10,-17,34.2053
-33,5,34.2053
-34,-1,34.2053
19,0,34.2053
3,-21,34.2053
16,9,34.2053
1,-13,34.2053
20,-1,34.2053
-5,23,34.2053
-34,-2,34.2053
-33,10,34.4819
-34,-3,34.4819
13,21,34.4819
-18,23,34.4819
3,-22,34.4819
15,-12,34.4819
3,-23,34.4819
18,19,34.4819
17,9,34.4819
-19,23,34.4819
22,1,34.4819
-18,27,34.4819
8,-20,34.4819
14,21,34.4819
13,-4,34.4819
5,-21,34.4819
14,-15,34.4819
-21,-2,34.4819
-34,9,35.171
18,20,35.171
22,0,35.171
-17,17,35.171
-12,-10,35.171
19,20,35.171
-8,25,35.171
10,-18,35.171
-35,-2,35.171
4,-23,35.171
-33,-3,35.171
-34,-4,35.171
14,22,35.171
17,15,35.171
1,-19,35.171
-19,27,35.171
-35,-4,35.2278
-19,22,35.2278
-15,28,35.2278
-33,11,35.2278
22,-1,35.2278
10,-19,35.2278
19,21,35.2278
-18,28,35.2278
13,-5,35.2278
17,21,35.2278
-18,29,35.2278
-34,-5,35.2278
17,8,35.2278
15,22,35.2278
3,-24,35.2278
-34,-6,35.2278
20,21,35.2278
-13,-10,35.2278
-18,30,35.2278
-18,31,35.8469
4,-24,35.8469
-36,-4,36.2215
0,-19,36.2215
11,-18,36.2215
-19,30,36.2215
14,-16,36.2215
-19,31,36.3593
3,-25,36.3593
4,-25,36.3593
-17,-8,36.3593
11,-19,36.3593
-19,21,36.3593
-18,-7,36.3593
-37,-4,37.2156
-37,-3,37.2156
-14,28,37.2156
-4,23,37.2156
11,-20,37.2156
18,8,37.2156
-1,-19,37.2156
-20,23,37.2156
-33,12,37.2156
19,19,37.2156
-13,-11,37.2156
-17,14,37.2156
-19,32,37.2156
3,-26,37.2156
-30,9,37.2156
-32,12,37.2156
-18,-8,37.2156
-19,-8,37.2156
20,4,37.2156
-20,31,37.2156
-14,29,37.2156
20,22,37.2156
19,8,37.2156
20,19,37.2156
16,22,37.2156
-34,-7,37.2156
21,19,37.2156
-19,33,38.0789
14,-2,38.0789
-35,-7,38.0789
21,21,38.0789
-38,-4,38.2099
18,21,38.2099
-19,34,38.9487
2,-24,38.9487
20,23,38.9487
20,-2,38.9487
-38,-3,38.9487
-33,13,38.9487
4,-26,38.9487
8,-21,38.9487
4,-27,38.9487
22,21,38.9487
20,24,38.9487
-39,-3,39.1152
-25,6,39.1152
15,-11,39.1152
-3,23,39.1152
-2,23,39.1152
-19,35,39.8246
5,-27,39.8246
-2,24,39.8246
-34,12,39.8246
-38,-5,39.8246
23,21,39.8246
20,8,39.8246
-1,-20,39.8246
-39,-2,39.8246
22,-2,39.8246
20,25,39.8246
23,22,39.8246
-20,35,40.3113
-21,23,40.3113
-19,-9,40.3113
-1,24,40.3113
-4,-7,40.3113
22,3,40.3113
23,3,40.3113
-21,24,40.3113
-36,-7,40.3113
21,24,40.3113
-34,-8,40.3113
-39,-5,40.3113
24,22,40.3113
-40,-3,40.3113
-33,14,40.3113
-34,4,40.3113
-40,-2,40.3113
-39,-1,40.3113
-18,33,40.3113
-37,-7,40.3113
19,25,40.3113
