0,1,1
1,1,1.41421
-1,1,1.41421
0,-1,1.41421
0,-2,2
-1,-2,2.23607
-1,2,2.23607
1,2,2.23607
0,-3,3
0,-4,4
2,1,4
2,2,4
3,2,4
-2,-2,4
-1,-4,4.12311
3,3,4.24264
-1,0,4.24264
0,2,4.24264
1,-4,4.24264
1,-5,5.09902
3,4,5.09902
4,4,5.65685
-3,-2,5.65685
-1,3,5.65685
-1,4,5.65685
-2,3,5.65685
-3,3,5.65685
-3,4,5.65685
-1,-5,5.65685
-2,0,5.65685
1,-6,6.08276
-4,3,6.08276
2,0,6.08276
-1,-6,6.08276
4,3,6.08276
-1,5,6.08276
2,-1,6.08276
1,-7,7.07107
-1,6,7.07107
2,-7,7.28011
3,-7,7.61577
4,5,7.61577
-5,3,7.61577
4,2,7.61577
4,6,7.61577
5,5,7.61577
2,-8,8.24621
-4,-2,8.24621
0,6,8.24621
-5,2,8.24621
2,-9,9.21954
-6,2,9.21954
2,-10,10.198
-7,2,10.198
3,-8,10.198
1,-9,10.198
5,4,10.198
-2,6,10.198
0,7,10.198
4,7,10.198
-8,2,10.198
2,-11,11.1803
4,-7,11.1803
4,8,11.1803
-2,7,11.1803
6,5,11.1803
2,-12,12.1655
3,-12,12.3693
5,8,12.3693
4,-6,12.3693
5,9,12.3693
5,7,12.3693
3,8,12.3693
5,10,12.3693
2,-13,13.1529
6,8,13.1529
1,-13,13.1529
7,5,13.1529
5,2,13.1529
-2,8,13.1529
5,-7,13.1529
3,-13,13.3417
4,-13,13.6015
4,10,13.6015
4,11,13.6015
7,6,13.6015
4,12,13.6015
-3,8,13.6015
-8,1,13.6015
4,1,13.6015
5,-6,13.6015
-9,1,13.6015
-2,-5,13.6015
-2,-6,13.6015
5,1,13.6015
0,-13,13.6015
-1,-13,13.6015
3,12,13.6015
-5,-2,13.6015
-1,8,13.6015
-9,2,13.6015
-2,-13,13.6015
2,12,13.6015
4,-14,14.5602
5,11,14.5602
6,-7,14.5602
6,2,14.5602
4,-15,15.5242
7,8,15.5242
4,-16,16.4924
3,-11,16.4924
4,-17,17.4642
-4,8,17.4642
5,-16,17.4642
3,10,17.4642
-2,-14,17.4642
-2,-15,17.4642
6,10,17.4642
3,-17,17.4642
2,13,17.4642
-3,-15,17.4642
7,-7,17.4642
4,13,17.4642
