0,-1,1
1,0,1
2,0,2
1,-1,2
1,1,2
1,-2,2.23607
1,-3,3.16228
2,1,3.16228
-1,0,3.16228
1,2,3.16228
1,-4,4.12311
-1,-1,4.12311
2,-3,4.12311
2,2,4.12311
0,-4,4.12311
3,1,4.12311
1,3,4.12311
2,3,4.12311
1,-5,5.09902
4,1,5.09902
4,2,5.09902
3,-3,5.09902
0,-3,5.09902
4,3,5.09902
5,3,5.83095
3,-4,5.83095
5,1,5.83095
2,-5,5.83095
-2,-1,5.83095
6,3,6.7082
4,-4,6.7082
1,-6,6.7082
-2,0,6.7082
2,-6,6.7082
2,-1,6.7082
4,-3,6.7082
1,-7,7.07107
0,3,7.07107
4,4,7.07107
3,-5,7.07107
-2,-2,7.07107
6,1,7.07107
1,-8,8.06226
2,-8,8.24621
3,4,8.24621
6,4,8.24621
-3,0,8.24621
-3,1,8.24621
0,4,8.24621
7,1,8.24621
-4,1,8.24621
0,-5,8.24621
5,4,8.24621
2,-7,8.24621
4,-5,8.24621
8,1,8.24621
-1,1,8.24621
9,1,9.05539
7,3,9.05539
-1,-4,9.05539
10,1,10.0499
9,0,10.0499
10,0,10.0499
6,5,10.0499
7,4,10.0499
11,1,11.0454
-1,-5,11.0454
-4,2,11.0454
1,-9,11.0454
6,6,11.0454
-4,3,11.0454
5,-5,11.0454
-4,4,11.0454
7,6,11.0454
6,7,11.0454
10,-1,11.0454
-5,1,11.0454
6,-5,11.0454
-5,0,11.0454
-6,1,11.0454
-7,1,11.0454
8,3,11.0454
-1,2,11.0454
-7,2,11.0454
5,7,11.0454
-3,4,11.0454
11,-1,11.0454
-3,5,11.0454
11,0,11.0454
-7,0,11.0454
3,-7,11.0454
8,4,11.0454
0,5,11.0454
7,-5,11.0454
-8,0,11.0454
11,2,11.1803
10,-2,11.1803
-8,1,11.1803
-1,-6,11.1803
7,7,11.1803
12,1,12.0416
0,6,12.0416
3,-8,12.0416
0,-8,12.0416
2,-9,12.0416
10,-3,12.0416
2,-10,12.0416
0,-7,12.0416
1,-10,12.0416
11,3,12.0416
2,-11,12.0416
1,4,12.0416
-2,4,12.0416
0,-9,12.0416
2,-12,12.1655
-5,3,12.1655
-1,-8,12.1655
2,-13,13.1529
11,4,13.1529
12,4,13.1529
11,-3,13.1529
0,-10,13.1529
-1,-7,13.1529
13,4,13.6015
-8,-1,13.6015
2,-14,14.1421
11,-4,14.1421
14,4,14.5602
0,7,14.5602
-9,1,14.5602
3,-14,14.5602
0,-11,14.5602
0,-12,14.5602
4,-14,14.5602
-7,-1,14.5602
5,-14,14.8661
6,-14,15.2315
2,-15,15.2315
-7,3,15.2315
11,-2,15.2315
5,8,15.2315
-9,-1,15.2315
2,-16,16.1245
7,-14,16.1245
-9,-2,16.1245
15,4,16.1245
-10,1,16.1245
3,-16,16.2788
3,-17,17.2627
-5,4,17.2627
-4,5,17.2627
13,5,17.2627
-2,-4,17.2627
-11,1,17.2627
5,9,17.2627
14,5,17.2627
15,5,17.2627
16,4,17.2627
7,-15,17.2627
5,-15,17.2627
17,4,17.4642
1,-15,17.4642
11,-5,17.4642
-12,1,17.4642
16,5,17.4642
4,9,17.4642
18,4,18.4391
2,-17,18.4391
19,4,19.4165
10,-5,19.4165
13,3,19.4165
3,-18,19.4165
-13,1,19.4165
4,-17,19.4165
7,8,19.4165
-1,-9,19.4165
-13,2,19.4165
5,-17,19.4165
19,3,19.4165
12,-5,19.4165
7,-13,19.4165
18,5,19.4165
-3,6,19.4165
11,5,19.4165
-10,-2,19.4165
-1,7,19.4165
-13,0,19.4165
2,-18,19.4165
4,8,19.4165
19,5,19.6469
20,4,20.3961
-7,4,20.3961
20,5,20.6155
1,-16,20.6155
-13,3,20.6155
-14,0,20.6155
14,6,20.6155
5,-18,20.6155
-3,7,20.6155
17,5,20.6155
-13,4,20.6155
19,2,20.6155
15,6,20.6155
4,10,20.6155
6,-18,20.6155
8,-5,20.6155
20,6,20.8806
3,-19,20.8806
5,10,20.8806
-15,0,20.8806
3,-20,20.8806
3,-21,21.2132
6,-19,21.2132
18,2,21.2132
21,4,21.3776
-14,3,21.3776
7,-19,21.3776
7,-18,21.3776
-1,-12,21.3776
20,2,21.3776
8,-13,21.3776
8,8,21.3776
4,-21,21.3776
6,10,21.3776
-9,-3,21.3776
12,-6,21.3776
5,-21,21.587
7,10,21.587
9,8,21.587
-4,6,21.587
22,4,22.3607
-14,4,22.3607
13,-5,22.3607
1,-18,22.3607
-11,-2,22.3607
21,6,22.3607
19,6,22.3607
23,4,23.3452
8,-19,23.3452
5,-22,23.3452
-8,4,23.3452
13,6,23.3452
14,-5,23.3452
-14,5,23.3452
-6,-1,23.3452
2,-20,23.3452
-15,5,23.3452
17,2,23.3452
8,-20,23.3452
16,6,23.3452
22,6,23.3452
-7,5,23.3452
16,2,23.3452
3,10,23.3452
2,10,23.3452
21,7,23.3452
-14,-1,23.3452
6,-21,23.3452
-16,5,23.3452
0,-13,23.3452
2,-21,23.3452
-11,-3,23.3452
-1,8,23.3452
4,11,23.3452
14,7,23.3452
-1,9,23.3452
-15,1,23.3452
-2,9,23.3452
24,4,24.3311
2,11,24.3311
-17,5,24.3311
-2,-12,24.3311
-18,5,24.3311
1,11,24.3311
-11,-4,24.3311
5,-23,24.3311
21,8,24.3311
15,7,24.3311
20,8,24.3311
16,7,24.3311
20,1,24.3311
-19,5,24.3311
16,8,24.3311
22,3,24.3311
-9,-4,24.3311
22,8,24.3311
17,8,24.3311
14,8,24.3311
2,-22,24.3311
13,-6,24.3311
8,-18,24.3311
2,12,24.3311
7,-20,24.3311
21,9,24.3311
-16,6,24.3311
6,-22,24.3311
22,9,24.3311
-1,10,24.3311
-11,-5,24.3311
9,-20,24.3311
-15,-1,24.3311
24,5,24.5153
10,-20,24.5153
23,8,24.5153
2,13,24.5153
-12,-5,24.5153
7,11,24.5153
-13,-5,24.5153
-3,-12,24.5153
-19,6,24.5153
2,-23,24.5153
-20,5,24.5153
11,-20,24.5153
10,-21,24.5153
21,1,24.5153
-13,-6,24.5153
2,14,24.5153
14,-4,24.5153
15,-5,24.5153
-21,5,24.5153
1,-19,24.5153
8,-12,24.5153
1,-22,24.5153
-3,8,24.5153
25,5,25.4951
3,-22,25.4951
-15,-2,25.4951
1,14,25.4951
-21,4,25.4951
-16,-2,25.4951
-14,6,25.4951
26,5,26.4764
11,-19,26.4764
-14,-5,26.4764
-19,7,26.4764
10,-22,26.4764
9,-22,26.4764
-16,7,26.4764
25,6,26.4764
-21,6,26.4764
-17,-2,26.4764
5,-24,26.4764
25,7,26.4764
11,-22,26.4764
25,4,26.4764
10,-23,26.4764
0,14,26.4764
4,-24,26.4764
20,0,26.4764
9,-23,26.4764
-8,5,26.4764
17,1,26.4764
-21,7,26.4764
23,3,26.4764
26,7,26.9258
21,0,26.9258
-21,3,26.9258
1,-23,26.9258
6,-23,26.9258
-1,14,26.9258
-17,-3,26.9258
9,-24,26.9258
1,-24,26.9258
22,10,26.9258
26,4,26.9258
21,-1,26.9258
-7,6,26.9258
-19,8,26.9258
26,8,27.2029
-13,-7,27.2029
-13,-8,27.2029
